swim,bike,run
22.2625,47.3194,30.4181
21.1154,48.5241,30.3605
21.9114,47.1032,30.9854
17.2623,52.2756,30.4621
23.0146,44.9645,32.0209
24.6074,46.6219,28.7707
21.4796,45.7118,32.8086
19.9262,47.9654,32.1083
18.3975,51.8233,29.7792
25.3965,48.9156,25.6880
17.8361,51.0371,31.1268
18.9251,51.4894,29.5855
15.2051,51.9383,32.8566
19.6020,49.2016,31.1964
19.2736,48.4725,32.2538
14.6901,52.3382,32.9717
18.9027,49.8778,31.2195
21.6505,47.5971,30.7524
16.9621,48.1433,34.8946
19.9138,49.3591,30.7271
18.1451,47.7593,34.0956
20.3955,49.5112,30.0933
16.5315,52.4538,31.0148
20.1728,49.6324,30.1948
19.0821,47.3655,33.5524
19.7374,49.4734,30.7892
16.2268,48.8514,34.9218
19.6217,50.5033,29.8750
18.6969,48.5675,32.7356
19.1299,50.2018,30.6683
20.5679,47.1165,32.3156
20.1402,47.7998,32.0600
21.4165,47.3665,31.2169
20.9670,48.2049,30.8281
22.3540,45.7536,31.8924
23.8662,46.9079,29.2258
21.4785,47.1175,31.4040
24.7246,44.4322,30.8432
20.1807,49.0723,30.7470
22.7937,46.2763,30.9300
19.0219,49.3139,31.6641
22.0286,47.7638,30.2075
18.2859,49.0895,32.6246
26.1681,43.6495,30.1824
17.9644,51.9160,30.1196
19.8572,49.6312,30.5116
19.7864,49.6785,30.5351
19.5714,48.8312,31.5974
20.2854,49.4023,30.3123
18.2316,48.7882,32.9801
21.5095,49.2667,29.2238
21.2994,49.9167,28.7839
16.9698,50.7558,32.2744
19.6966,48.5419,31.7615
21.4252,45.5330,33.0418
17.8679,49.2236,32.9085
20.6012,47.1356,32.2632
17.8149,50.1071,32.0780
21.2007,44.8931,33.9061
21.1424,44.6309,34.2266
18.9700,49.8346,31.1954
24.0537,48.3294,27.6168
20.6045,49.3558,30.0397
22.5084,48.7620,28.7296
22.7695,48.6795,28.5510
20.8381,48.6983,30.4636
22.2369,47.6059,30.1572
19.0878,49.4783,31.4339
21.4154,50.3625,28.2221
20.3088,44.9138,34.7774
21.0024,46.6348,32.3628
22.0878,47.1767,30.7355
18.9787,47.5468,33.4745
20.1435,49.9152,29.9413
21.9234,48.8294,29.2472
18.5286,47.8142,33.6571
19.1250,46.1925,34.6824
23.6578,45.1914,31.1508
18.9812,48.7202,32.2985
19.5277,49.5127,30.9595
24.1314,47.4109,28.4577
19.8168,50.2808,29.9023
21.8113,48.3632,29.8254
20.2595,47.0189,32.7215
19.8195,46.8934,33.2871
17.7313,49.0239,33.2448
22.8204,45.6295,31.5501
20.6224,49.4959,29.8817
23.8293,43.7746,32.3961
21.7585,45.7027,32.5388
22.8611,47.7925,29.3465
17.2846,47.6999,35.0155
20.6754,48.4335,30.8911
18.9991,50.3912,30.6097
22.1858,44.9782,32.8360
18.8471,51.3176,29.8353
19.2408,45.8609,34.8983
23.8869,47.1260,28.9870
20.3632,47.2822,32.3547
22.5455,47.0499,30.4047
18.4892,47.0273,34.4836
23.6905,45.2221,31.0874
21.6825,47.7699,30.5476
21.4716,47.7937,30.7347
26.0710,42.4458,31.4831
21.9046,49.2137,28.8817
21.9421,46.9148,31.1432
21.6151,47.6471,30.7378
21.0045,47.4590,31.5365
18.0920,50.7816,31.1264
19.5224,48.2458,32.2318
18.6756,47.5451,33.7793
20.9836,46.5574,32.4590
18.5746,49.8878,31.5376
19.8019,48.4528,31.7453
18.7737,47.8149,33.4114
21.8190,50.0443,28.1368
24.2752,47.8613,27.8635
24.6331,44.8841,30.4829
25.5157,49.8466,24.6377
21.7143,46.5870,31.6987
20.1185,49.4848,30.3967
17.3726,51.3442,31.2833
21.0989,48.9420,29.9592
20.5751,49.0192,30.4057
20.9051,49.3457,29.7492
21.1102,49.0243,29.8655
18.5951,48.4514,32.9534
18.8464,49.4734,31.6801
19.7259,50.7040,29.5701
18.6310,49.0361,32.3328
21.5251,48.6077,29.8672
16.6824,46.7130,36.6046
23.2504,45.6670,31.0827
21.0857,45.8527,33.0615
20.5777,47.4655,31.9568
21.1743,45.9525,32.8733
19.9878,47.3909,32.6213
20.7729,48.9926,30.2345
20.4114,47.6678,31.9209
19.5094,45.0939,35.3967
19.2098,44.5675,36.2227
22.0461,48.2252,29.7287
20.6038,47.9623,31.4340
15.9337,50.6665,33.3998
17.6517,49.9156,32.4327
18.7719,53.0760,28.1520
22.4264,45.9230,31.6506
22.9762,47.7667,29.2571
21.0242,47.9797,30.9961
19.1555,47.6313,33.2132
25.0000,46.8530,28.1470
22.7289,44.7174,32.5538
23.7912,46.8601,29.3487
20.4870,46.6551,32.8580
21.4962,44.9088,33.5950
22.2836,48.6763,29.0401
21.3788,48.1308,30.4905
20.9793,46.1748,32.8460
18.1292,45.8748,35.9961
23.3059,45.8805,30.8136
19.8657,49.6642,30.4702
16.9252,51.0790,31.9958
22.7060,46.8947,30.3993
21.2996,48.1886,30.5118
22.8128,48.9791,28.2081
25.0828,46.3523,28.5649
19.9775,46.9438,33.0787
24.3288,43.4206,32.2506
21.4545,48.4518,30.0937
22.4439,47.0121,30.5439
19.6488,48.9238,31.4274
21.5394,50.1212,28.3394
19.7549,51.0938,29.1513
19.2254,50.1198,30.6547
18.9987,50.4756,30.5257
21.3618,48.0234,30.6148
19.2459,48.0840,32.6701
21.8958,47.0498,31.0544
18.7815,49.2306,31.9879
19.0924,50.1207,30.7869
19.1030,49.1694,31.7276
18.0132,46.9822,35.0047
20.9499,45.6509,33.3991
21.0623,47.3328,31.6049
21.6440,47.0295,31.3265
18.9689,47.3840,33.6471
17.6787,51.9613,30.3600
16.0880,51.2145,32.6974
20.4937,48.8101,30.6962
17.0270,51.3966,31.5764
17.4220,49.7320,32.8460
21.9546,50.5589,27.4865
20.0270,48.6113,31.3617
20.1615,48.8351,31.0034
20.1873,49.6858,30.1270
21.5416,48.1623,30.2961
17.9980,49.7851,32.2169
18.5398,46.5829,34.8773
18.6049,48.8049,32.5902
18.6728,49.0741,32.2531
21.1600,48.5913,30.2487
18.0305,49.8324,32.1371
20.4490,47.6208,31.9302
21.6752,48.7246,29.6002
19.5260,49.8762,30.5978
21.2832,49.5399,29.1769
20.6926,48.9425,30.3649
20.7884,49.6665,29.5452
19.5279,49.5194,30.9527
20.0217,47.6838,32.2945
18.8768,47.8322,33.2911
16.2001,53.4523,30.3476
18.6476,49.0647,32.2877
19.5316,48.8002,31.6682
21.9800,50.9383,27.0817
19.3654,49.0872,31.5475
19.6754,48.0238,32.3008
19.4820,49.6096,30.9084
19.8853,49.2949,30.8198
22.8110,47.4635,29.7256
18.6978,47.8394,33.4629
22.1176,46.0588,31.8235
19.2830,48.4302,32.2868
20.7412,45.7904,33.4684
23.9675,46.8743,29.1582
24.0950,46.6547,29.2503
20.1325,48.3002,31.5673
17.4150,50.9372,31.6478
21.4579,46.8359,31.7063
19.1615,47.9685,32.8699
19.6551,50.5453,29.7996
19.5444,48.7890,31.6667
18.5699,49.9342,31.4959
20.4519,48.3368,31.2113
20.7875,47.8124,31.4000
21.2759,48.9636,29.7605
15.5135,51.2342,33.2523
17.6835,48.7468,33.5696
17.7385,49.6051,32.6564
17.9526,50.6991,31.3483
18.4486,48.5509,33.0005
17.1925,47.7545,35.0530
15.7282,51.9482,32.3236
23.0608,45.3026,31.6366
22.7317,44.9563,32.3120
19.8181,46.6076,33.5743
21.6097,47.3964,30.9939
20.6222,48.2692,31.1086
20.7177,45.2469,34.0354
22.8520,49.1955,27.9525
23.1325,47.8313,29.0361
23.2203,47.8261,28.9537
22.4938,48.2430,29.2631
21.5938,46.9152,31.4910
20.4460,49.4568,30.0972
25.5075,45.4236,29.0688
21.0450,49.2799,29.6751
25.3956,46.6748,27.9296
21.0294,47.1173,31.8533
22.6129,46.3685,31.0186
21.3495,47.4094,31.2411
20.9056,48.5976,30.4968
22.7224,48.4262,28.8514
18.4735,49.9353,31.5912
17.4734,52.3315,30.1951
19.8015,50.0124,30.1861
19.2207,50.7269,30.0524
18.8228,49.6552,31.5220
22.7321,45.2047,32.0632
19.9281,47.6930,32.3789
21.5648,47.0815,31.3536
17.8465,47.6643,34.4892
26.1925,44.5746,29.2329
18.9432,50.2661,30.7907
18.8938,49.9633,31.1429
18.7825,48.5566,32.6609
19.1084,46.8888,34.0028
19.4675,48.4706,32.0619
20.2519,49.4301,30.3179
21.3006,48.0587,30.6407
15.1917,52.4163,32.3920
20.7187,48.7732,30.5081
17.5382,45.8806,36.5812
16.5351,47.7949,35.6700
19.8780,49.8619,30.2601
18.4912,48.5177,32.9911
20.0089,46.7133,33.2778
22.2268,46.0221,31.7511
22.2262,48.6372,29.1365
19.1132,49.8502,31.0365
23.2893,47.4830,29.2277
22.4853,45.8148,31.6999
22.2414,46.8646,30.8940
20.6265,47.3224,32.0511
19.1867,49.6742,31.1391
21.1034,48.1628,30.7338
19.4677,46.5182,34.0141
24.8040,45.6566,29.5394
23.2002,46.4832,30.3165
17.4279,50.3062,32.2659
19.9214,47.9914,32.0872
20.2171,47.5875,32.1954
20.3277,47.0197,32.6526
21.6609,47.0616,31.2776
20.4610,48.6431,30.8959
19.1772,51.6962,29.1266
18.8439,51.4199,29.7362
21.4872,49.3691,29.1437
17.9303,49.0837,32.9860
20.2392,47.6782,32.0826
17.4479,55.9832,26.5689
20.7969,49.1983,30.0049
18.0260,49.8286,32.1453
24.5379,45.1134,30.3486
17.8942,48.1006,34.0051
18.3606,50.2932,31.3462
20.1312,52.2661,27.6028
19.8648,50.2348,29.9003
19.4787,48.8340,31.6872
19.7312,48.4910,31.7778
20.9681,48.7623,30.2696
13.5386,61.2063,25.2551
21.0572,48.9490,29.9939
18.9968,49.5830,31.4202
20.0023,45.9902,34.0075
21.7429,46.7092,31.5480
19.0044,48.0015,32.9941
22.7660,46.7616,30.4724
18.8058,47.9855,33.2087
21.4133,49.1897,29.3970
19.7936,44.8767,35.3297
18.2442,49.0377,32.7181
24.3451,43.6877,31.9671
19.7955,48.2939,31.9106
22.6096,47.2598,30.1306
19.6161,47.3880,32.9959
25.1644,47.4328,27.4028
19.7581,46.4516,33.7903
22.6494,46.5011,30.8495
23.2756,47.2107,29.5137
20.9927,48.2021,30.8053
21.1055,48.7563,30.1382
20.0023,47.5615,32.4362
19.8551,51.2072,28.9377
24.0793,44.1829,31.7378
22.7284,47.6984,29.5732
17.9769,48.3598,33.6634
19.7151,50.3501,29.9347
18.2822,48.5029,33.2149
20.1787,49.1366,30.6847
19.4019,48.5590,32.0391
21.9936,48.7952,29.2112
20.3469,50.1655,29.4876
23.3883,48.1978,28.4139
21.2252,47.8137,30.9611
21.1134,48.7903,30.0963
23.7979,45.9229,30.2792
24.2284,45.8774,29.8942
21.2723,46.4546,32.2731
17.9874,48.1761,33.8365
20.3482,50.0797,29.5720
19.6120,49.8425,30.5454
18.1703,49.4946,32.3351
18.3329,50.7123,30.9548
19.3237,47.9623,32.7140
18.5611,49.1863,32.2525
19.0834,48.7876,32.1290
21.4816,53.2564,25.2620
19.2872,51.2892,29.4237
19.7516,49.0223,31.2262
21.2087,48.0280,30.7634
22.3073,47.8969,29.7958
21.1131,45.6522,33.2347
22.3610,48.0452,29.5938
18.4379,47.9344,33.6277
20.5015,49.0675,30.4309
19.4703,48.3448,32.1849
22.4458,47.0818,30.4724
19.4137,47.1274,33.4589
20.6844,46.4440,32.8716
21.7516,45.5982,32.6503
19.5133,47.6115,32.8752
19.0381,46.8657,34.0962
18.6712,49.7236,31.6051
20.4810,47.1228,32.3962
20.2840,49.3704,30.3457
20.8469,48.3339,30.8192
23.6976,47.2180,29.0845
23.9428,45.4760,30.5811
21.0334,47.9284,31.0381
19.6067,48.2149,32.1784
24.2251,45.9235,29.8514
22.3480,45.2095,32.4425
21.2971,48.3556,30.3473
22.7966,46.8458,30.3575
18.5619,50.9258,30.5123
20.9589,51.4629,27.5782
24.3180,47.1996,28.4824
19.7515,46.4073,33.8412
22.6701,46.5131,30.8168
24.4718,44.7286,30.7996
22.7704,46.2066,31.0230
20.9436,49.3679,29.6885
19.4130,51.5516,29.0354
19.6081,48.3610,32.0309
21.3461,49.2137,29.4402
18.5921,50.6711,30.7368
20.4733,48.9248,30.6019
18.8309,50.8421,30.3271
21.8496,47.8430,30.3074
18.8768,50.2820,30.8412
19.3058,48.1812,32.5131
18.8708,49.7643,31.3649
24.5590,46.0510,29.3901
21.1233,45.4314,33.4453
20.7320,49.1893,30.0788
19.3428,46.5609,34.0963
21.9789,49.0566,28.9645
20.6291,48.3210,31.0499
19.4594,47.6871,32.8535
20.9802,47.8114,31.2084
22.6461,44.1992,33.1547
18.1437,50.9854,30.8709
19.7392,47.6394,32.6214
17.1707,53.8530,28.9763
17.2198,50.6391,32.1411
14.9283,51.1460,33.9257
18.8998,49.9022,31.1980
19.1859,52.4180,28.3961
19.0693,48.5824,32.3484
18.9604,49.2262,31.8133
21.0726,45.8888,33.0386
19.0703,48.9750,31.9547
21.8009,47.9384,30.2607
24.7374,46.1530,29.1096
23.4638,49.8160,26.7202
21.9574,47.4583,30.5843
17.9041,47.3630,34.7329
20.4605,47.4890,32.0504
21.8922,45.6806,32.4272
21.9542,47.9373,30.1086
21.4038,46.2992,32.2970
18.1219,51.3533,30.5248
22.9093,44.9696,32.1211
20.9210,49.6873,29.3917
24.1453,45.8952,29.9595
20.7624,46.8840,32.3536
26.0437,45.9753,27.9809
18.3522,59.4713,22.1766
19.8494,50.2773,29.8732
18.1480,50.0257,31.8264
18.8373,47.4676,33.6951
22.9332,46.7574,30.3094
20.0494,47.8964,32.0543
22.5751,46.4991,30.9258
19.6562,50.2404,30.1034
20.7929,47.2392,31.9679
21.8746,47.7470,30.3783
19.3231,52.1431,28.5338
16.7927,50.5063,32.7009
17.2780,50.5815,32.1406
17.6144,51.1372,31.2484
21.9650,47.8677,30.1673
17.4637,49.9193,32.6171
18.0280,49.4727,32.4994
20.6484,49.0729,30.2787
19.3676,48.9481,31.6843
19.4740,48.5627,31.9633
19.3187,49.2176,31.4636
20.9544,46.2507,32.7950
24.6438,44.1584,31.1978
19.7143,50.1737,30.1120
18.8677,51.3978,29.7345
19.8382,47.9490,32.2129
20.5354,48.2464,31.2182
19.2096,48.4360,32.3543
19.4820,50.4279,30.0901
21.1215,48.7967,30.0818
24.1092,44.4381,31.4527
20.0066,46.3669,33.6265
18.5876,49.1401,32.2722
21.3467,48.9998,29.6536
19.9330,47.9015,32.1655
20.4033,49.0154,30.5813
21.0813,47.5931,31.3256
20.4148,46.4373,33.1480
19.5672,47.3895,33.0433
21.9768,48.4152,29.6080
22.9540,45.0168,32.0291
21.4874,48.9880,29.5246
20.9038,45.1333,33.9629
24.3577,45.0934,30.5490
18.6806,47.5149,33.8046
20.8736,46.2567,32.8697
28.2012,43.4349,28.3639
21.4502,46.1372,32.4126
22.5474,44.6372,32.8155
28.6784,44.4317,26.8899
20.8256,47.1715,32.0030
17.2104,50.5997,32.1900
21.7511,45.7716,32.4773
21.1439,49.0448,29.8113
24.4712,46.6740,28.8548
21.6798,45.5569,32.7633
17.8525,51.2031,30.9444
20.9282,47.2393,31.8325
19.9775,48.9005,31.1219
21.2352,48.1383,30.6265
19.5862,47.2727,33.1411
19.9115,48.6128,31.4757
21.1854,47.9343,30.8803
22.5193,47.5368,29.9440
19.7654,46.4058,33.8288
20.2713,46.7429,32.9858
24.5490,47.5408,27.9102
25.0623,45.4234,29.5143
17.0895,53.4587,29.4518
21.1343,49.1551,29.7106
20.8537,49.6424,29.5039
17.6010,51.7269,30.6722
19.1032,47.8077,33.0891
19.5245,47.4813,32.9942
18.2377,48.2763,33.4860
20.0167,48.8569,31.1265
20.0166,49.7867,30.1967
19.7331,48.7477,31.5192
21.3811,47.4691,31.1498
20.8305,48.1583,31.0112
23.5795,45.9003,30.5203
21.0626,46.5660,32.3714
18.1061,49.5397,32.3542
20.4087,48.4706,31.1208
21.3105,48.4838,30.2057
16.8502,48.5376,34.6122
20.5988,46.6136,32.7876
20.0041,47.5796,32.4162
18.1912,50.0000,31.8088
16.2803,48.7895,34.9302
19.3473,50.2833,30.3695
19.8833,48.8089,31.3077
23.6601,45.9440,30.3959
19.5204,47.3741,33.1055
21.6873,49.3569,28.9558
18.1269,50.6158,31.2573
25.7778,45.4017,28.8205
23.1011,46.9427,29.9562
22.8649,46.3483,30.7868
23.8441,45.2449,30.9110
20.9751,49.5894,29.4355
20.5446,48.3082,31.1472
20.4980,44.6746,34.8274
19.4678,49.5545,30.9777
21.0897,49.4922,29.4181
19.9644,48.1434,31.8922
22.9677,48.3603,28.6719
20.3209,48.6388,31.0404
18.6886,47.0631,34.2484
19.7379,47.7822,32.4799
22.6595,46.8217,30.5188
22.2533,45.7868,31.9600
21.0445,47.8385,31.1170
21.5171,46.1747,32.3082
20.2649,47.5056,32.2295
19.6180,50.1364,30.2456
18.6879,50.9991,30.3129
17.7250,51.0110,31.2640
20.5258,48.6796,30.7946
21.2261,49.8387,28.9352
18.7667,49.7222,31.5111
18.8923,52.0722,29.0355
21.7751,48.9940,29.2310
21.8419,47.3261,30.8320
17.0806,50.7935,32.1260
19.2476,49.1522,31.6002
19.1175,47.6939,33.1886
22.0071,46.4062,31.5867
25.3970,45.4894,29.1136
20.8838,45.7167,33.3995
21.0641,45.8318,33.1041
17.8898,50.0000,32.1102
19.3567,47.8441,32.7992
21.6231,48.4742,29.9027
20.9369,48.2979,30.7651
19.0930,49.7584,31.1486
19.9421,46.5195,33.5384
23.0654,49.0126,27.9219
19.3749,49.6675,30.9577
22.0794,48.5272,29.3934
18.2702,49.1775,32.5523
18.4459,51.0724,30.4817
18.3351,49.3840,32.2808
19.9092,48.2314,31.8595
21.2284,50.2002,28.5714
17.9131,46.6941,35.3928
26.2906,44.8426,28.8667
20.5239,45.0083,34.4678
20.5868,48.3288,31.0844
19.3109,48.5363,32.1528
17.3100,50.5565,32.1336
20.6204,49.2905,30.0892
18.9484,46.4235,34.6281
21.7905,47.3844,30.8250
21.2618,46.8338,31.9043
19.9243,50.8885,29.1872
25.0229,44.6535,30.3235
20.3479,50.2024,29.4497
21.7410,46.8841,31.3749
18.8689,48.8120,32.3191
21.7214,46.3869,31.8917
22.1496,44.0527,33.7977
24.8533,46.9075,28.2392
17.6321,46.8900,35.4780
25.4991,43.9706,30.5303
18.9518,44.3304,36.7178
20.1985,51.2890,28.5125
19.3630,47.8766,32.7604
15.7505,51.9957,32.2538
20.7652,49.7350,29.4999
20.9205,46.8493,32.2301
20.1303,50.8957,28.9741
19.0751,50.4649,30.4599
22.9263,48.9659,28.1078
20.6880,48.2327,31.0793
22.7090,46.1220,31.1690
23.0983,47.6513,29.2504
22.7243,46.8173,30.4584
22.4430,47.8306,29.7264
21.5036,47.9064,30.5901
20.2191,45.6180,34.1629
20.3909,46.5152,33.0939
23.3905,45.0778,31.5317
21.7984,47.3093,30.8924
18.8722,49.9775,31.1503
21.2694,46.9740,31.7566
20.5374,45.5009,33.9617
21.9810,47.0847,30.9344
20.1580,50.0958,29.7462
19.5239,48.4388,32.0373
19.8043,47.7308,32.4649
21.7457,47.1561,31.0983
22.0337,47.0874,30.8789
18.5768,49.5079,31.9154
17.4936,47.5417,34.9647
20.9822,47.2514,31.7664
21.7272,46.2690,32.0038
22.9892,48.0248,28.9859
19.8459,46.4172,33.7369
18.9605,48.9141,32.1254
19.5111,49.7602,30.7287
20.1271,49.3241,30.5488
24.3998,48.9374,26.6628
23.4891,48.5319,27.9790
18.4940,49.4359,32.0701
20.5000,48.5000,31.0000
23.5091,46.2309,30.2600
16.7571,55.0979,28.1449
18.5816,47.4046,34.0138
20.1621,47.2813,32.5566
21.1427,47.9664,30.8909
22.0366,46.9965,30.9669
23.7785,46.2632,29.9583
20.8983,43.2939,35.8078
19.0565,50.0116,30.9319
18.2030,49.4239,32.3731
19.7873,47.1059,33.1068
18.4575,48.8215,32.7210
19.3928,50.9044,29.7028
18.9487,50.3129,30.7384
17.7969,49.5015,32.7015
19.8364,48.7788,31.3849
19.0471,49.2157,31.7372
20.2939,48.1339,31.5722
22.0712,47.4254,30.5034
23.8976,45.5848,30.5176
21.7318,45.8670,32.4012
22.0501,48.1645,29.7855
20.4960,48.5934,30.9106
19.9292,47.6127,32.4582
21.5139,48.0818,30.4043
22.1752,46.4339,31.3910
19.6427,45.4371,34.9203
25.4132,44.7366,29.8502
20.7897,46.5746,32.6357
21.6262,45.7528,32.6210
22.4865,44.6136,32.8999
17.2508,48.3220,34.4272
20.4819,46.2841,33.2339
22.3670,48.1341,29.4989
21.8228,48.2198,29.9574
19.1058,48.1286,32.7656
20.5382,46.2248,33.2370
20.2248,46.5116,33.2635
24.0448,46.2275,29.7277
24.0392,48.8642,27.0966
21.7217,46.9901,31.2881
22.9010,45.1963,31.9027
24.0339,44.8068,31.1593
26.6639,45.2239,28.1122
15.8983,58.1757,25.9259
17.9287,49.6871,32.3841
23.4632,48.2292,28.3076
18.9971,50.1958,30.8071
20.7823,48.7065,30.5112
19.2779,51.0325,29.6896
18.9386,48.7994,32.2620
20.2120,49.8294,29.9586
18.9026,49.0700,32.0274
22.0971,47.4570,30.4459
20.1979,50.8097,28.9924
19.5290,47.2154,33.2555
22.3666,45.6899,31.9434
16.4837,52.9494,30.5669
18.8043,50.1022,31.0935
19.3397,49.2890,31.3713
18.5010,47.4755,34.0235
19.0002,49.2448,31.7550
19.9574,45.2533,34.7893
22.4268,46.0113,31.5619
21.6497,50.1567,28.1936
21.0746,47.9651,30.9603
21.5179,48.3401,30.1419
16.7995,50.3140,32.8865
18.9371,48.5872,32.4757
17.6107,47.4359,34.9534
22.4369,47.2478,30.3154
23.6063,44.4712,31.9225
21.9829,49.1428,28.8744
23.1461,47.2360,29.6180
22.3413,47.8964,29.7623
22.9886,47.3127,29.6987
25.3820,45.9087,28.7092
20.4387,47.3282,32.2331
17.4593,50.7639,31.7767
17.1645,51.3250,31.5105
23.0522,45.1156,31.8323
18.2495,45.6066,36.1439
16.9976,49.0519,33.9504
17.0987,50.6380,32.2633
18.4541,50.0952,31.4507
20.4349,50.1937,29.3713
18.0412,46.6618,35.2970
19.8083,50.1378,30.0539
20.0238,52.9167,27.0595
21.2687,48.5772,30.1541
20.0661,46.4868,33.4471
19.6326,46.1615,34.2059
16.4315,47.6789,35.8896
19.2980,47.5686,33.1334
19.7193,49.5403,30.7404
21.9553,47.9622,30.0825
22.6128,46.5752,30.8120
23.8225,42.7934,33.3841
18.1261,51.1233,30.7506
20.3695,45.1993,34.4312
19.5028,49.8672,30.6300
20.4505,46.6033,32.9461
24.2315,46.6348,29.1337
22.1380,45.7113,32.1506
18.6926,49.6438,31.6636
22.2915,48.1032,29.6053
26.1179,45.4735,28.4086
22.8522,47.6845,29.4633
18.6752,49.3148,32.0100
19.4685,48.2452,32.2864
19.7484,50.4403,29.8113
22.7704,48.4137,28.8159
21.4865,47.7061,30.8074
22.8830,47.6094,29.5076
20.3825,45.5514,34.0662
18.9780,47.3187,33.7033
19.0761,51.1136,29.8103
20.5545,49.2320,30.2135
22.3845,48.1243,29.4911
19.4619,49.9815,30.5566
16.6902,53.5614,29.7485
20.2492,46.5068,33.2441
22.1625,47.1368,30.7007
22.4784,46.9219,30.5997
25.9346,45.4361,28.6292
16.9044,51.1348,31.9608
18.8703,48.2486,32.8811
21.8060,48.0908,30.1033
21.9080,48.0105,30.0815
21.6235,46.1638,32.2127
18.9283,48.3762,32.6954
20.4411,46.2101,33.3488
21.3666,49.0114,29.6219
19.6848,47.2942,33.0211
22.9657,49.2060,27.8283
25.6854,43.7802,30.5344
21.4226,48.8285,29.7490
23.2584,48.2385,28.5032
18.0113,52.3988,29.5899
22.9794,47.0171,30.0035
18.7056,48.9975,32.2970
18.6650,51.2091,30.1259
21.9533,47.4895,30.5572
22.0733,49.2143,28.7124
23.7226,44.8963,31.3811
21.2146,46.0266,32.7588
19.7842,47.9046,32.3112
20.5813,48.9171,30.5016
22.1534,45.0224,32.8242
20.0631,49.4113,30.5255
19.2954,47.5809,33.1236
21.6398,46.1110,32.2493
16.1591,48.4436,35.3972
23.8648,44.8569,31.2783
23.6851,44.6389,31.6761
21.3060,48.5323,30.1617
18.4931,48.0304,33.4765
20.8557,47.4318,31.7125
20.4513,46.9636,32.5851
21.4883,47.7217,30.7901
24.1407,47.4366,28.4226
19.0239,49.9364,31.0397
22.9553,48.4297,28.6150
20.6397,47.7321,31.6282
22.6510,45.2018,32.1472
21.3487,46.8719,31.7794
19.1733,48.4279,32.3989
22.3298,48.7955,28.8747
22.7885,48.5256,28.6859
23.1065,45.8906,31.0029
17.5699,50.1807,32.2494
17.1817,50.5962,32.2221
20.5169,48.6891,30.7940
19.0922,52.6547,28.2531
19.4224,49.7828,30.7948
20.0101,47.9003,32.0896
19.0721,49.5899,31.3380
19.6982,48.7508,31.5510
19.3807,49.0487,31.5707
19.3426,48.5335,32.1239
22.2356,50.3365,27.4279
21.0520,47.2448,31.7032
21.3499,45.8851,32.7649
19.7365,50.2940,29.9694
18.7273,49.9004,31.3723
21.0877,47.6601,31.2522
17.3044,48.6039,34.0917
18.1047,48.6192,33.2760
22.9761,44.5496,32.4743
19.8979,47.2090,32.8931
18.8725,48.5714,32.5561
23.6604,47.0196,29.3200
19.2763,47.1678,33.5559
21.0583,45.0360,33.9058
21.2372,45.4294,33.3333
19.1117,49.1546,31.7337
20.5705,49.7775,29.6520
19.8913,47.6607,32.4479
16.6125,52.8900,30.4975
17.5083,52.1546,30.3371
18.8757,49.6037,31.5205
20.4310,46.8697,32.6993
16.7117,49.0090,34.2793
23.6679,45.0586,31.2735
21.4942,49.2918,29.2140
21.6946,46.6916,31.6138
22.6421,44.8330,32.5248
20.1434,49.4286,30.4280
19.1212,49.7948,31.0840
21.0095,46.3637,32.6268
20.9493,48.2932,30.7575
23.6114,45.7248,30.6637
18.5024,48.7222,32.7754
21.2379,45.5436,33.2185
23.3248,43.8647,32.8105
21.9791,50.3416,27.6793
20.5302,47.5186,31.9512
17.2622,49.6304,33.1074
22.1236,47.9877,29.8887
21.0136,47.0249,31.9614
20.4186,46.0294,33.5520
20.4153,48.7755,30.8092
20.9508,47.4720,31.5772
21.8466,47.3885,30.7649
21.5898,45.9320,32.4783
22.2949,46.7168,30.9882
23.0584,46.9712,29.9704
21.1822,47.4729,31.3449
20.6631,45.6682,33.6687
15.2967,51.3277,33.3757
20.5033,49.0816,30.4151
23.3218,45.1194,31.5589
22.5688,45.7205,31.7107
22.0591,46.9900,30.9509
20.9188,48.3159,30.7653
19.4101,48.3734,32.2166
18.0364,49.7939,32.1697
18.2678,50.2516,31.4806
19.4618,49.7448,30.7933
15.2148,50.5857,34.1995
20.8699,47.9443,31.1858
22.4552,47.4339,30.1109
21.3218,47.8192,30.8589
19.0385,50.3109,30.6506
23.3388,47.7026,28.9585
22.2557,47.1051,30.6392
20.3368,48.7715,30.8917
21.9704,47.5854,30.4442
18.5906,45.6056,35.8037
25.3067,45.8256,28.8677
23.7330,46.5279,29.7391
20.9454,48.0047,31.0499
20.4760,49.5655,29.9584
18.6819,52.0642,29.2540
17.0038,48.6860,34.3103
18.8851,47.9080,33.2069
20.5306,49.7486,29.7209
20.2265,49.4399,30.3336
20.1593,47.1753,32.6654
18.6649,48.1142,33.2209
16.3964,47.9934,35.6103
20.5125,48.2188,31.2687
20.2591,47.5898,32.1511
19.5104,49.6525,30.8371
21.0569,46.7750,32.1680
19.6623,48.8315,31.5062
21.0153,51.8920,27.0928
21.7548,49.2853,28.9599
22.4980,47.9763,29.5257
20.9436,46.6168,32.4396
21.8301,47.4720,30.6979
22.8704,46.9029,30.2268
21.9846,46.1513,31.8641
19.4329,49.5968,30.9703
20.3539,49.2452,30.4009
22.2182,48.6725,29.1093
23.9853,46.6532,29.3615
